call_id,gold_actual,A_N2_pred,A_N5_pred,unlock,shift,short,is_infopoor,layer
J19_S010119,환불요청,교환반품,교환반품,False,False,False,False,정보충분
J19_S010129,환불요청,구매진행,구매진행,False,False,False,False,정보충분
J19_S010130,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S010132,환불요청,구매진행,환불요청,True,True,False,True,정보부족(infopoor)
J19_S010149,환불요청,교환반품,환불요청,True,True,True,True,정보부족(infopoor)
J19_S010160,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S010169,환불요청,구매진행,환불요청,True,True,False,True,정보부족(infopoor)
J19_S010182,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S010260,환불요청,구매진행,환불요청,True,True,False,True,정보부족(infopoor)
J19_S010269,환불요청,구매진행,주문취소,False,True,False,False,정보충분
J19_S010327,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S010352,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S010356,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S010368,환불요청,주문취소,주문취소,False,False,True,False,정보충분
J19_S010373,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S010379,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S010387,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S010390,환불요청,서비스이용,환불요청,True,True,False,True,정보부족(infopoor)
J19_S010391,환불요청,교환반품,환불요청,True,True,False,True,정보부족(infopoor)
J19_S010393,환불요청,구매진행,구매진행,False,False,False,False,정보충분
J19_S010396,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S010409,환불요청,서비스이용,주문취소,False,True,True,True,정보부족(infopoor)
J19_S010414,환불요청,구매진행,구매진행,False,False,False,False,정보충분
J19_S010431,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S010444,환불요청,배송확인,배송확인,False,False,False,False,정보충분
J19_S010516,환불요청,구매진행,서비스이용,False,True,False,False,정보충분
J19_S010525,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S010561,환불요청,구매진행,환불요청,True,True,False,True,정보부족(infopoor)
J19_S010567,환불요청,서비스이용,환불요청,True,True,True,True,정보부족(infopoor)
J19_S010580,환불요청,서비스이용,환불요청,True,True,False,True,정보부족(infopoor)
J19_S010586,환불요청,불만제기,환불요청,True,True,False,True,정보부족(infopoor)
J19_S010600,환불요청,구매진행,주문취소,False,True,False,False,정보충분
J19_S010637,환불요청,교환반품,교환반품,False,False,False,False,정보충분
J19_S010659,환불요청,배송확인,배송확인,False,False,True,False,정보충분
J19_S010669,환불요청,서비스이용,환불요청,True,True,True,True,정보부족(infopoor)
J19_S010673,환불요청,구매진행,구매진행,False,False,False,False,정보충분
J19_S010675,환불요청,교환반품,교환반품,False,False,False,False,정보충분
J19_S010715,환불요청,주문취소,환불요청,True,True,False,True,정보부족(infopoor)
J19_S010742,환불요청,구매진행,환불요청,True,True,False,True,정보부족(infopoor)
J19_S010743,환불요청,구매진행,구매진행,False,False,False,False,정보충분
J19_S010753,구매진행,환불요청,환불요청,False,False,False,False,정보충분
J19_S010757,환불요청,구매진행,구매진행,False,False,False,False,정보충분
J19_S010768,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S010782,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S010802,주문취소,서비스이용,서비스이용,False,False,True,False,정보충분
J19_S010803,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S010849,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S010860,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S010891,배송확인,구매진행,배송확인,True,True,True,True,정보부족(infopoor)
J19_S010897,환불요청,배송확인,환불요청,True,True,False,True,정보부족(infopoor)
J19_S010904,환불요청,주문취소,환불요청,True,True,False,True,정보부족(infopoor)
J19_S010929,환불요청,주문취소,구매진행,False,True,False,False,정보충분
J19_S010942,배송확인,구매진행,구매진행,False,False,False,False,정보충분
J19_S010944,환불요청,구매진행,구매진행,False,False,False,False,정보충분
J19_S010958,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S010963,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S010964,환불요청,서비스이용,환불요청,True,True,False,True,정보부족(infopoor)
J19_S011029,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S011039,환불요청,서비스이용,구매진행,False,True,False,False,정보충분
J19_S011040,환불요청,구매진행,구매진행,False,False,False,False,정보충분
J19_S011053,환불요청,배송확인,구매진행,False,True,False,False,정보충분
J19_S011067,환불요청,구매진행,환불요청,True,True,True,True,정보부족(infopoor)
J19_S011094,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S011132,환불요청,서비스이용,구매진행,False,True,True,True,정보부족(infopoor)
J19_S011157,환불요청,서비스이용,서비스이용,False,False,True,False,정보충분
J19_S011173,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S011184,환불요청,서비스이용,배송확인,False,True,True,True,정보부족(infopoor)
J19_S011187,환불요청,주문취소,환불요청,True,True,False,True,정보부족(infopoor)
J19_S011192,환불요청,배송확인,배송확인,False,False,False,False,정보충분
J19_S011243,환불요청,교환반품,환불요청,True,True,False,True,정보부족(infopoor)
J19_S011248,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S011251,환불요청,주문취소,서비스이용,False,True,False,False,정보충분
J19_S011256,환불요청,서비스이용,환불요청,True,True,True,True,정보부족(infopoor)
J19_S011265,환불요청,배송확인,환불요청,True,True,False,True,정보부족(infopoor)
J19_S011267,환불요청,서비스이용,구매진행,False,True,False,False,정보충분
J19_S011294,환불요청,배송확인,환불요청,True,True,True,True,정보부족(infopoor)
J19_S011312,환불요청,구매진행,서비스이용,False,True,False,False,정보충분
J19_S011315,환불요청,배송확인,배송확인,False,False,False,False,정보충분
J19_S011327,환불요청,주문취소,환불요청,True,True,False,True,정보부족(infopoor)
J19_S011361,환불요청,서비스이용,환불요청,True,True,False,True,정보부족(infopoor)
J19_S011362,환불요청,서비스이용,환불요청,True,True,False,True,정보부족(infopoor)
J19_S011374,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S011384,환불요청,구매진행,구매진행,False,False,False,False,정보충분
J19_S011385,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S011389,환불요청,서비스이용,환불요청,True,True,True,True,정보부족(infopoor)
J19_S011395,환불요청,불만제기,환불요청,True,True,False,True,정보부족(infopoor)
J19_S011413,환불요청,배송확인,환불요청,True,True,True,True,정보부족(infopoor)
J19_S011419,환불요청,서비스이용,배송확인,False,True,False,False,정보충분
J19_S011425,환불요청,교환반품,교환반품,False,False,False,False,정보충분
J19_S011427,환불요청,서비스이용,환불요청,True,True,False,True,정보부족(infopoor)
J19_S011434,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S011437,환불요청,구매진행,주문취소,False,True,False,False,정보충분
J19_S011467,환불요청,서비스이용,환불요청,True,True,True,True,정보부족(infopoor)
J19_S011470,환불요청,구매진행,서비스이용,False,True,False,False,정보충분
J19_S011488,환불요청,주문취소,환불요청,True,True,False,True,정보부족(infopoor)
J19_S011490,환불요청,서비스이용,환불요청,True,True,False,True,정보부족(infopoor)
J19_S011491,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S011498,환불요청,구매진행,주문취소,False,True,False,False,정보충분
J19_S011500,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S011504,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S011536,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S011557,환불요청,서비스이용,서비스이용,False,False,True,False,정보충분
J19_S011558,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S011565,환불요청,주문취소,환불요청,True,True,False,True,정보부족(infopoor)
J19_S011575,환불요청,서비스이용,환불요청,True,True,False,True,정보부족(infopoor)
J19_S011592,환불요청,배송확인,환불요청,True,True,False,True,정보부족(infopoor)
J19_S011601,환불요청,서비스이용,구매진행,False,True,False,False,정보충분
J19_S011608,구매진행,서비스이용,구매진행,True,True,True,True,정보부족(infopoor)
J19_S011612,서비스이용,주문취소,환불요청,False,True,False,False,정보충분
J19_S011631,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S011661,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S011662,환불요청,서비스이용,환불요청,True,True,True,True,정보부족(infopoor)
J19_S011663,환불요청,주문취소,환불요청,True,True,False,True,정보부족(infopoor)
J19_S011664,구매진행,환불요청,환불요청,False,False,False,False,정보충분
J19_S011669,환불요청,서비스이용,환불요청,True,True,True,True,정보부족(infopoor)
J19_S011674,환불요청,서비스이용,환불요청,True,True,False,True,정보부족(infopoor)
J19_S011675,환불요청,서비스이용,구매진행,False,True,True,True,정보부족(infopoor)
J19_S011680,환불요청,서비스이용,주문취소,False,True,False,False,정보충분
J19_S011683,환불요청,구매진행,구매진행,False,False,False,False,정보충분
J19_S011744,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S011757,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S011763,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S011785,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S011792,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S011820,환불요청,서비스이용,교환반품,False,True,False,False,정보충분
J19_S011836,환불요청,주문취소,주문취소,False,False,True,False,정보충분
J19_S011861,환불요청,주문취소,환불요청,True,True,False,True,정보부족(infopoor)
J19_S011870,환불요청,구매진행,구매진행,False,False,False,False,정보충분
J19_S011879,환불요청,교환반품,교환반품,False,False,False,False,정보충분
J19_S011892,환불요청,구매진행,배송확인,False,True,False,False,정보충분
J19_S011895,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S011901,환불요청,구매진행,주문취소,False,True,False,False,정보충분
J19_S011903,환불요청,구매진행,구매진행,False,False,False,False,정보충분
J19_S011906,환불요청,서비스이용,환불요청,True,True,False,True,정보부족(infopoor)
J19_S011914,환불요청,구매진행,구매진행,False,False,False,False,정보충분
J19_S011916,환불요청,구매진행,구매진행,False,False,True,False,정보충분
J19_S011928,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S011933,환불요청,서비스이용,서비스이용,False,False,True,False,정보충분
J19_S011961,환불요청,구매진행,구매진행,False,False,False,False,정보충분
J19_S011983,환불요청,서비스이용,환불요청,True,True,False,True,정보부족(infopoor)
J19_S011986,환불요청,서비스이용,서비스이용,False,False,True,False,정보충분
J19_S011988,환불요청,교환반품,환불요청,True,True,False,True,정보부족(infopoor)
J19_S011990,환불요청,주문취소,환불요청,True,True,False,True,정보부족(infopoor)
J19_S011991,환불요청,구매진행,구매진행,False,False,False,False,정보충분
J19_S012008,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S012039,환불요청,배송확인,배송확인,False,False,False,False,정보충분
J19_S012047,환불요청,교환반품,환불요청,True,True,False,True,정보부족(infopoor)
J19_S012056,환불요청,구매진행,환불요청,True,True,True,True,정보부족(infopoor)
J19_S012061,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S012063,환불요청,구매진행,환불요청,True,True,False,True,정보부족(infopoor)
J19_S012090,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S012127,환불요청,서비스이용,환불요청,True,True,True,True,정보부족(infopoor)
J19_S012144,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S012147,환불요청,구매진행,구매진행,False,False,False,False,정보충분
J19_S012156,환불요청,배송확인,환불요청,True,True,True,True,정보부족(infopoor)
J19_S012187,환불요청,서비스이용,주문취소,False,True,True,True,정보부족(infopoor)
J19_S012188,환불요청,구매진행,구매진행,False,False,False,False,정보충분
J19_S012196,환불요청,교환반품,교환반품,False,False,False,False,정보충분
J19_S012219,환불요청,주문취소,배송확인,False,True,False,False,정보충분
J19_S012242,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S012254,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S012269,환불요청,배송확인,환불요청,True,True,False,True,정보부족(infopoor)
J19_S012298,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S012300,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S012367,환불요청,불만제기,주문취소,False,True,True,True,정보부족(infopoor)
J19_S012368,환불요청,배송확인,배송확인,False,False,False,False,정보충분
J19_S012369,배송확인,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S012377,환불요청,구매진행,주문취소,False,True,True,True,정보부족(infopoor)
J19_S012386,환불요청,구매진행,환불요청,True,True,False,True,정보부족(infopoor)
J19_S012407,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S012411,환불요청,구매진행,서비스이용,False,True,False,False,정보충분
J19_S012412,환불요청,서비스이용,환불요청,True,True,False,True,정보부족(infopoor)
J19_S012437,환불요청,주문취소,환불요청,True,True,False,True,정보부족(infopoor)
J19_S012448,환불요청,주문취소,주문취소,False,False,True,False,정보충분
J19_S012456,환불요청,서비스이용,주문취소,False,True,True,True,정보부족(infopoor)
J19_S012488,환불요청,불만제기,불만제기,False,False,True,False,정보충분
J19_S012514,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S012518,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S012522,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S012529,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S012536,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S012542,환불요청,구매진행,구매진행,False,False,False,False,정보충분
J19_S012545,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S012551,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S012558,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S012587,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S012588,환불요청,구매진행,환불요청,True,True,True,True,정보부족(infopoor)
J19_S012600,환불요청,배송확인,주문취소,False,True,False,False,정보충분
J19_S012611,환불요청,주문취소,구매진행,False,True,False,False,정보충분
J19_S012621,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S012630,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S012632,환불요청,주문취소,환불요청,True,True,False,True,정보부족(infopoor)
J19_S012639,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S012642,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S012731,환불요청,서비스이용,구매진행,False,True,False,False,정보충분
J19_S012738,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S012798,환불요청,서비스이용,환불요청,True,True,True,True,정보부족(infopoor)
J19_S012801,환불요청,구매진행,구매진행,False,False,False,False,정보충분
J19_S012820,환불요청,배송확인,서비스이용,False,True,False,False,정보충분
J19_S012848,환불요청,구매진행,서비스이용,False,True,False,False,정보충분
J19_S012854,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S012890,환불요청,불만제기,환불요청,True,True,False,True,정보부족(infopoor)
J19_S012951,환불요청,배송확인,배송확인,False,False,False,False,정보충분
J19_S012993,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S013003,환불요청,구매진행,주문취소,False,True,True,True,정보부족(infopoor)
J19_S013006,환불요청,구매진행,구매진행,False,False,False,False,정보충분
J19_S013030,환불요청,교환반품,교환반품,False,False,True,False,정보충분
J19_S013043,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S013044,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S013050,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S013051,환불요청,배송확인,배송확인,False,False,False,False,정보충분
J19_S013053,환불요청,교환반품,환불요청,True,True,False,True,정보부족(infopoor)
J19_S013070,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S013087,환불요청,구매진행,구매진행,False,False,False,False,정보충분
J19_S013132,환불요청,주문취소,환불요청,True,True,False,True,정보부족(infopoor)
J19_S013149,환불요청,구매진행,환불요청,True,True,True,True,정보부족(infopoor)
J19_S013157,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S013189,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S013225,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S013258,환불요청,주문취소,주문취소,False,False,True,False,정보충분
J19_S013263,환불요청,주문취소,주문취소,False,False,True,False,정보충분
J19_S013264,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S013267,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S013314,환불요청,구매진행,구매진행,False,False,False,False,정보충분
J19_S013315,환불요청,구매진행,구매진행,False,False,False,False,정보충분
J19_S013321,환불요청,서비스이용,구매진행,False,True,False,False,정보충분
J19_S013343,환불요청,서비스이용,환불요청,True,True,False,True,정보부족(infopoor)
J19_S013363,환불요청,서비스이용,환불요청,True,True,False,True,정보부족(infopoor)
J19_S013373,환불요청,교환반품,구매진행,False,True,False,False,정보충분
J19_S013414,환불요청,주문취소,환불요청,True,True,False,True,정보부족(infopoor)
J19_S013415,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S013418,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S013427,환불요청,구매진행,구매진행,False,False,False,False,정보충분
J19_S013432,환불요청,주문취소,주문취소,False,False,True,False,정보충분
J19_S013435,환불요청,구매진행,환불요청,True,True,False,True,정보부족(infopoor)
J19_S013487,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S013495,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S013512,환불요청,주문취소,환불요청,True,True,True,True,정보부족(infopoor)
J19_S013517,환불요청,서비스이용,배송확인,False,True,False,False,정보충분
J19_S013537,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S013542,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S013550,환불요청,구매진행,주문취소,False,True,True,True,정보부족(infopoor)
J19_S013553,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S013560,환불요청,구매진행,환불요청,True,True,False,True,정보부족(infopoor)
J19_S013565,환불요청,구매진행,구매진행,False,False,True,False,정보충분
J19_S013570,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S013575,환불요청,구매진행,환불요청,True,True,False,True,정보부족(infopoor)
J19_S013579,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S013590,환불요청,구매진행,서비스이용,False,True,False,False,정보충분
J19_S013601,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S013603,환불요청,구매진행,구매진행,False,False,False,False,정보충분
J19_S013658,환불요청,구매진행,구매진행,False,False,False,False,정보충분
J19_S013666,환불요청,주문취소,환불요청,True,True,True,True,정보부족(infopoor)
J19_S013675,배송확인,구매진행,구매진행,False,False,False,False,정보충분
J19_S013686,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S013718,환불요청,배송확인,배송확인,False,False,False,False,정보충분
J19_S013734,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S013739,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S013750,환불요청,주문취소,환불요청,True,True,True,True,정보부족(infopoor)
J19_S013776,환불요청,주문취소,환불요청,True,True,False,True,정보부족(infopoor)
J19_S013794,환불요청,구매진행,구매진행,False,False,False,False,정보충분
J19_S013800,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S013813,주문취소,서비스이용,주문취소,True,True,True,True,정보부족(infopoor)
J19_S013863,환불요청,교환반품,교환반품,False,False,False,False,정보충분
J19_S013870,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S013898,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S013936,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S013938,환불요청,배송확인,환불요청,True,True,False,True,정보부족(infopoor)
J19_S013956,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S013959,환불요청,구매진행,구매진행,False,False,True,False,정보충분
J19_S013971,환불요청,서비스이용,환불요청,True,True,False,True,정보부족(infopoor)
J19_S013980,환불요청,서비스이용,주문취소,False,True,False,False,정보충분
J19_S013992,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S014001,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S014015,환불요청,구매진행,구매진행,False,False,False,False,정보충분
J19_S014069,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S014080,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S014138,환불요청,구매진행,주문취소,False,True,True,True,정보부족(infopoor)
J19_S014149,주문취소,서비스이용,주문취소,True,True,True,True,정보부족(infopoor)
J19_S014158,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S014162,교환반품,주문취소,주문취소,False,False,False,False,정보충분
J19_S014177,환불요청,배송확인,배송확인,False,False,False,False,정보충분
J19_S014184,환불요청,구매진행,환불요청,True,True,False,True,정보부족(infopoor)
J19_S014196,주문취소,서비스이용,배송확인,False,True,False,False,정보충분
J19_S014205,환불요청,서비스이용,환불요청,True,True,True,True,정보부족(infopoor)
J19_S014208,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S014217,배송확인,서비스이용,배송확인,True,True,True,True,정보부족(infopoor)
J19_S014223,환불요청,주문취소,주문취소,False,False,True,False,정보충분
J19_S014225,환불요청,주문취소,환불요청,True,True,False,True,정보부족(infopoor)
J19_S014259,환불요청,주문취소,환불요청,True,True,True,True,정보부족(infopoor)
J19_S014264,구매진행,주문취소,주문취소,False,False,False,False,정보충분
J19_S014266,환불요청,서비스이용,환불요청,True,True,True,True,정보부족(infopoor)
J19_S014272,환불요청,구매진행,주문취소,False,True,False,False,정보충분
J19_S014273,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S014277,환불요청,구매진행,주문취소,False,True,False,False,정보충분
J19_S014290,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S014292,환불요청,구매진행,주문취소,False,True,True,True,정보부족(infopoor)
J19_S014314,환불요청,주문취소,주문취소,False,False,True,False,정보충분
J19_S014337,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S014411,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S014418,환불요청,서비스이용,환불요청,True,True,False,True,정보부족(infopoor)
J19_S014420,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S014425,환불요청,구매진행,구매진행,False,False,False,False,정보충분
J19_S014478,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S014489,환불요청,구매진행,구매진행,False,False,False,False,정보충분
J19_S014498,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S014563,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S014585,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S014602,환불요청,구매진행,구매진행,False,False,False,False,정보충분
J19_S014624,환불요청,교환반품,주문취소,False,True,False,False,정보충분
J19_S014649,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S014678,환불요청,교환반품,교환반품,False,False,False,False,정보충분
J19_S014689,환불요청,불만제기,서비스이용,False,True,True,True,정보부족(infopoor)
J19_S014690,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S014722,환불요청,주문취소,주문취소,False,False,True,False,정보충분
J19_S014728,환불요청,배송확인,환불요청,True,True,True,True,정보부족(infopoor)
J19_S014753,환불요청,구매진행,환불요청,True,True,False,True,정보부족(infopoor)
J19_S014755,환불요청,배송확인,배송확인,False,False,False,False,정보충분
J19_S014762,환불요청,주문취소,환불요청,True,True,False,True,정보부족(infopoor)
J19_S014763,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S014766,환불요청,교환반품,환불요청,True,True,False,True,정보부족(infopoor)
J19_S014769,환불요청,서비스이용,환불요청,True,True,True,True,정보부족(infopoor)
J19_S014779,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S014784,환불요청,주문취소,구매진행,False,True,False,False,정보충분
J19_S014792,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S014812,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S014816,환불요청,주문취소,구매진행,False,True,False,False,정보충분
J19_S014860,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S014861,환불요청,서비스이용,교환반품,False,True,True,True,정보부족(infopoor)
J19_S014866,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S014868,환불요청,서비스이용,환불요청,True,True,True,True,정보부족(infopoor)
J19_S014870,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S014937,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S014946,환불요청,구매진행,환불요청,True,True,True,True,정보부족(infopoor)
J19_S014955,환불요청,구매진행,구매진행,False,False,False,False,정보충분
J19_S014968,환불요청,서비스이용,환불요청,True,True,False,True,정보부족(infopoor)
J19_S014995,환불요청,서비스이용,환불요청,True,True,False,True,정보부족(infopoor)
J19_S015000,환불요청,주문취소,환불요청,True,True,False,True,정보부족(infopoor)
J19_S015017,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S015024,환불요청,주문취소,환불요청,True,True,False,True,정보부족(infopoor)
J19_S015035,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S015041,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S015067,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S015068,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S015070,환불요청,주문취소,환불요청,True,True,True,True,정보부족(infopoor)
J19_S015095,환불요청,구매진행,환불요청,True,True,False,True,정보부족(infopoor)
J19_S015100,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S015110,환불요청,서비스이용,환불요청,True,True,False,True,정보부족(infopoor)
J19_S015143,환불요청,배송확인,환불요청,True,True,False,True,정보부족(infopoor)
J19_S015155,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S015162,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S015187,환불요청,주문취소,환불요청,True,True,False,True,정보부족(infopoor)
J19_S015204,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S015211,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S015231,환불요청,서비스이용,주문취소,False,True,True,True,정보부족(infopoor)
J19_S015264,환불요청,배송확인,배송확인,False,False,True,False,정보충분
J19_S015288,환불요청,서비스이용,환불요청,True,True,False,True,정보부족(infopoor)
J19_S015333,환불요청,주문취소,환불요청,True,True,False,True,정보부족(infopoor)
J19_S015338,환불요청,불만제기,환불요청,True,True,False,True,정보부족(infopoor)
J19_S015380,서비스이용,환불요청,서비스이용,True,True,False,True,정보부족(infopoor)
J19_S015419,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S015421,환불요청,주문취소,서비스이용,False,True,False,False,정보충분
J19_S015434,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S015436,환불요청,서비스이용,서비스이용,False,False,False,False,정보충분
J19_S015437,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S015444,환불요청,서비스이용,구매진행,False,True,False,False,정보충분
J19_S015448,환불요청,주문취소,환불요청,True,True,False,True,정보부족(infopoor)
J19_S015453,환불요청,주문취소,주문취소,False,False,True,False,정보충분
J19_S015488,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S015501,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S015502,환불요청,서비스이용,환불요청,True,True,False,True,정보부족(infopoor)
J19_S015513,환불요청,주문취소,주문취소,False,False,False,False,정보충분
J19_S015517,환불요청,배송확인,배송확인,False,False,False,False,정보충분
